2026-02-12 21:30:09 | INFO     | src.strategies.multi_timeframe_filter | MTF confirmation | signal_side=SELL | bias=neutral | confirmed=True
2026-02-12 21:30:09 | INFO     | strategy.donchian_breakout | Signal generated | side=SELL | strength=0.8 | regime=TREND | entry=5060.64 | sl=5074.875 | tp=5032.170000000001
2026-02-12 21:30:09 | INFO     | src.strategies.strategy_manager | Signal suppressed (cooldown) | strategy=breakout | symbol=XAUUSD | remaining_min=9.8
2026-02-12 21:30:10 | INFO     | src.strategies.multi_timeframe_filter | MTF confirmation | signal_side=SELL | bias=neutral | confirmed=True
2026-02-12 21:30:10 | INFO     | strategy.donchian_breakout | Signal generated | side=SELL | strength=0.8 | regime=TREND | entry=5060.64 | sl=5074.875 | tp=5032.170000000001
2026-02-12 21:30:10 | INFO     | src.strategies.strategy_manager | Signal suppressed (cooldown) | strategy=breakout | symbol=XAUUSD | remaining_min=9.8
2026-02-12 21:30:11 | INFO     | src.strategies.multi_timeframe_filter | MTF confirmation | signal_side=SELL | bias=neutral | confirmed=True
2026-02-12 21:30:11 | INFO     | strategy.donchian_breakout | Signal generated | side=SELL | strength=0.8 | regime=TREND | entry=5060.64 | sl=5074.875 | tp=5032.170000000001
2026-02-12 21:30:11 | INFO     | src.strategies.strategy_manager | Signal suppressed (cooldown) | strategy=breakout | symbol=XAUUSD | remaining_min=9.8
2026-02-12 21:30:12 | INFO     | src.strategies.multi_timeframe_filter | MTF confirmation | signal_side=SELL | bias=neutral | confirmed=True
2026-02-12 21:30:12 | INFO     | strategy.donchian_breakout | Signal generated | side=SELL | strength=0.8 | regime=TREND | entry=5060.64 | sl=5074.875 | tp=5032.170000000001
2026-02-12 21:30:12 | INFO     | src.strategies.strategy_manager | Signal suppressed (cooldown) | strategy=breakout | symbol=XAUUSD | remaining_min=9.8
2026-02-12 21:30:13 | INFO     | src.state.state_manager | State saved successfully | positions=0 | orders=1 | balance=4635.52 | equity=4635.02
2026-02-12 21:30:14 | INFO     | src.strategies.multi_timeframe_filter | MTF confirmation | signal_side=SELL | bias=neutral | confirmed=True
2026-02-12 21:30:14 | INFO     | strategy.donchian_breakout | Signal generated | side=SELL | strength=0.8 | regime=TREND | entry=5060.64 | sl=5074.875 | tp=5032.170000000001
2026-02-12 21:30:14 | INFO     | src.strategies.strategy_manager | Signal suppressed (cooldown) | strategy=breakout | symbol=XAUUSD | remaining_min=9.8
2026-02-12 21:30:15 | INFO     | src.strategies.multi_timeframe_filter | MTF confirmation | signal_side=SELL | bias=neutral | confirmed=True
2026-02-12 21:30:15 | INFO     | strategy.donchian_breakout | Signal generated | side=SELL | strength=0.8 | regime=TREND | entry=5060.64 | sl=5074.875 | tp=5032.170000000001
2026-02-12 21:30:15 | INFO     | src.strategies.strategy_manager | Signal suppressed (cooldown) | strategy=breakout | symbol=XAUUSD | remaining_min=9.8
2026-02-12 21:30:16 | INFO     | src.strategies.multi_timeframe_filter | MTF confirmation | signal_side=SELL | bias=neutral | confirmed=True
2026-02-12 21:30:16 | INFO     | strategy.donchian_breakout | Signal generated | side=SELL | strength=0.8 | regime=TREND | entry=5060.64 | sl=5074.875 | tp=5032.170000000001
2026-02-12 21:30:16 | INFO     | src.strategies.strategy_manager | Signal suppressed (cooldown) | strategy=breakout | symbol=XAUUSD | remaining_min=9.7
2026-02-12 21:30:17 | INFO     | src.strategies.multi_timeframe_filter | MTF confirmation | signal_side=SELL | bias=neutral | confirmed=True
2026-02-12 21:30:17 | INFO     | strategy.donchian_breakout | Signal generated | side=SELL | strength=0.8 | regime=TREND | entry=5060.64 | sl=5074.875 | tp=5032.170000000001
2026-02-12 21:30:17 | INFO     | src.strategies.strategy_manager | Signal suppressed (cooldown) | strategy=breakout | symbol=XAUUSD | remaining_min=9.7
2026-02-12 21:30:18 | INFO     | src.strategies.multi_timeframe_filter | MTF confirmation | signal_side=SELL | bias=neutral | confirmed=True
2026-02-12 21:30:18 | INFO     | strategy.donchian_breakout | Signal generated | side=SELL | strength=0.8 | regime=TREND | entry=5060.64 | sl=5074.875 | tp=5032.170000000001
2026-02-12 21:30:18 | INFO     | src.strategies.strategy_manager | Signal suppressed (cooldown) | strategy=breakout | symbol=XAUUSD | remaining_min=9.7
2026-02-12 21:30:19 | INFO     | src.strategies.multi_timeframe_filter | MTF confirmation | signal_side=SELL | bias=neutral | confirmed=True
2026-02-12 21:30:19 | INFO     | strategy.donchian_breakout | Signal generated | side=SELL | strength=0.8 | regime=TREND | entry=5060.64 | sl=5074.875 | tp=5032.170000000001
2026-02-12 21:30:19 | INFO     | src.strategies.strategy_manager | Signal suppressed (cooldown) | strategy=breakout | symbol=XAUUSD | remaining_min=9.7
2026-02-12 21:30:20 | INFO     | src.strategies.multi_timeframe_filter | MTF confirmation | signal_side=SELL | bias=neutral | confirmed=True
2026-02-12 21:30:20 | INFO     | strategy.donchian_breakout | Signal generated | side=SELL | strength=0.8 | regime=TREND | entry=5060.64 | sl=5074.875 | tp=5032.170000000001
2026-02-12 21:30:20 | INFO     | src.strategies.strategy_manager | Signal suppressed (cooldown) | strategy=breakout | symbol=XAUUSD | remaining_min=9.7
2026-02-12 21:30:21 | INFO     | src.strategies.multi_timeframe_filter | MTF confirmation | signal_side=SELL | bias=neutral | confirmed=True
2026-02-12 21:30:21 | INFO     | strategy.donchian_breakout | Signal generated | side=SELL | strength=0.8 | regime=TREND | entry=5060.64 | sl=5074.875 | tp=5032.170000000001
2026-02-12 21:30:21 | INFO     | src.strategies.strategy_manager | Signal suppressed (cooldown) | strategy=breakout | symbol=XAUUSD | remaining_min=9.7
2026-02-12 21:30:22 | INFO     | src.strategies.multi_timeframe_filter | MTF confirmation | signal_side=SELL | bias=neutral | confirmed=True
2026-02-12 21:30:22 | INFO     | strategy.donchian_breakout | Signal generated | side=SELL | strength=0.8 | regime=TREND | entry=5060.64 | sl=5074.875 | tp=5032.170000000001
2026-02-12 21:30:22 | INFO     | src.strategies.strategy_manager | Signal suppressed (cooldown) | strategy=breakout | symbol=XAUUSD | remaining_min=9.6
2026-02-12 21:30:23 | INFO     | src.strategies.multi_timeframe_filter | MTF confirmation | signal_side=SELL | bias=neutral | confirmed=True
2026-02-12 21:30:23 | INFO     | strategy.donchian_breakout | Signal generated | side=SELL | strength=0.8 | regime=TREND | entry=5060.64 | sl=5074.875 | tp=5032.170000000001
2026-02-12 21:30:23 | INFO     | src.strategies.strategy_manager | Signal suppressed (cooldown) | strategy=breakout | symbol=XAUUSD | remaining_min=9.6
2026-02-12 21:30:23 | INFO     | src.state.state_manager | State saved successfully | positions=0 | orders=1 | balance=4635.52 | equity=4634.38
2026-02-12 21:30:24 | INFO     | src.strategies.multi_timeframe_filter | MTF confirmation | signal_side=SELL | bias=neutral | confirmed=True
2026-02-12 21:30:24 | INFO     | strategy.donchian_breakout | Signal generated | side=SELL | strength=0.8 | regime=TREND | entry=5060.64 | sl=5074.875 | tp=5032.170000000001
2026-02-12 21:30:24 | INFO     | src.strategies.strategy_manager | Signal suppressed (cooldown) | strategy=breakout | symbol=XAUUSD | remaining_min=9.6
2026-02-12 21:30:25 | INFO     | src.strategies.multi_timeframe_filter | MTF confirmation | signal_side=SELL | bias=neutral | confirmed=True
2026-02-12 21:30:25 | INFO     | strategy.donchian_breakout | Signal generated | side=SELL | strength=0.8 | regime=TREND | entry=5060.64 | sl=5074.875 | tp=5032.170000000001
2026-02-12 21:30:25 | INFO     | src.strategies.strategy_manager | Signal suppressed (cooldown) | strategy=breakout | symbol=XAUUSD | remaining_min=9.6
2026-02-12 21:30:26 | INFO     | src.strategies.multi_timeframe_filter | MTF confirmation | signal_side=SELL | bias=neutral | confirmed=True
2026-02-12 21:30:26 | INFO     | strategy.donchian_breakout | Signal generated | side=SELL | strength=0.8 | regime=TREND | entry=5060.64 | sl=5074.875 | tp=5032.170000000001
2026-02-12 21:30:26 | INFO     | src.strategies.strategy_manager | Signal suppressed (cooldown) | strategy=breakout | symbol=XAUUSD | remaining_min=9.6
2026-02-12 21:30:27 | INFO     | src.strategies.multi_timeframe_filter | MTF confirmation | signal_side=SELL | bias=neutral | confirmed=True
2026-02-12 21:30:27 | INFO     | strategy.donchian_breakout | Signal generated | side=SELL | strength=0.8 | regime=TREND | entry=5060.64 | sl=5074.875 | tp=5032.170000000001
2026-02-12 21:30:27 | INFO     | src.strategies.strategy_manager | Signal suppressed (cooldown) | strategy=breakout | symbol=XAUUSD | remaining_min=9.6
2026-02-12 21:30:28 | INFO     | src.strategies.multi_timeframe_filter | MTF confirmation | signal_side=SELL | bias=neutral | confirmed=True
2026-02-12 21:30:28 | INFO     | strategy.donchian_breakout | Signal generated | side=SELL | strength=0.8 | regime=TREND | entry=5060.64 | sl=5074.875 | tp=5032.170000000001
2026-02-12 21:30:28 | INFO     | src.strategies.strategy_manager | Signal suppressed (cooldown) | strategy=breakout | symbol=XAUUSD | remaining_min=9.5
2026-02-12 21:30:29 | INFO     | src.strategies.multi_timeframe_filter | MTF confirmation | signal_side=SELL | bias=neutral | confirmed=True
2026-02-12 21:30:29 | INFO     | strategy.donchian_breakout | Signal generated | side=SELL | strength=0.8 | regime=TREND | entry=5060.64 | sl=5074.875 | tp=5032.170000000001
2026-02-12 21:30:29 | INFO     | src.strategies.strategy_manager | Signal suppressed (cooldown) | strategy=breakout | symbol=XAUUSD | remaining_min=9.5
2026-02-12 21:30:30 | INFO     | src.strategies.multi_timeframe_filter | MTF confirmation | signal_side=SELL | bias=neutral | confirmed=True
2026-02-12 21:30:30 | INFO     | strategy.donchian_breakout | Signal generated | side=SELL | strength=0.8 | regime=TREND | entry=5060.64 | sl=5074.875 | tp=5032.170000000001
2026-02-12 21:30:30 | INFO     | src.strategies.strategy_manager | Signal suppressed (cooldown) | strategy=breakout | symbol=XAUUSD | remaining_min=9.5
2026-02-12 21:30:31 | INFO     | src.strategies.multi_timeframe_filter | MTF confirmation | signal_side=SELL | bias=neutral | confirmed=True
2026-02-12 21:30:31 | INFO     | strategy.donchian_breakout | Signal generated | side=SELL | strength=0.8 | regime=TREND | entry=5060.64 | sl=5074.875 | tp=5032.170000000001
2026-02-12 21:30:31 | INFO     | src.strategies.strategy_manager | Signal suppressed (cooldown) | strategy=breakout | symbol=XAUUSD | remaining_min=9.5
2026-02-12 21:30:31 | INFO     | src.portfolio.portfolio_engine | Starting MT5 reconciliation
2026-02-12 21:30:31 | WARNING  | src.portfolio.reconciliation | Unknown position in MT5: XAUUSD.x | mt5_position_id=25d22950-2480-41fa-921d-1e38f037060a
2026-02-12 21:30:31 | WARNING  | src.portfolio.reconciliation | Unknown position in MT5: XAUUSD.x | mt5_position_id=82859cbe-92a4-48ed-9413-98180cb5c1fd
2026-02-12 21:30:31 | WARNING  | src.portfolio.portfolio_engine | Reconciliation found discrepancies, attempting auto-correction | count=2
2026-02-12 21:30:31 | INFO     | src.portfolio.portfolio_engine | Found 2 unknown positions in MT5 - adopting them
2026-02-12 21:30:31 | INFO     | src.portfolio.portfolio_engine | Position added to portfolio | position_id=25d22950-2480-41fa-921d-1e38f037060a | symbol=XAUUSD.x | side=SHORT | quantity=0.01 | entry_price=5060.13
2026-02-12 21:30:31 | INFO     | src.portfolio.portfolio_engine | Adopted position from MT5 | position_id=25d22950-2480-41fa-921d-1e38f037060a | symbol=XAUUSD.x | volume=0.01
2026-02-12 21:30:31 | INFO     | src.portfolio.portfolio_engine | Position added to portfolio | position_id=82859cbe-92a4-48ed-9413-98180cb5c1fd | symbol=XAUUSD.x | side=SHORT | quantity=0.01 | entry_price=5060.13
2026-02-12 21:30:31 | INFO     | src.portfolio.portfolio_engine | Adopted position from MT5 | position_id=82859cbe-92a4-48ed-9413-98180cb5c1fd | symbol=XAUUSD.x | volume=0.01
2026-02-12 21:30:31 | WARNING  | __main__ | Portfolio reconciliation found discrepancies | count=2
2026-02-12 21:30:32 | INFO     | src.strategies.multi_timeframe_filter | MTF confirmation | signal_side=SELL | bias=neutral | confirmed=True
2026-02-12 21:30:32 | INFO     | strategy.donchian_breakout | Signal generated | side=SELL | strength=0.8 | regime=TREND | entry=5060.64 | sl=5074.875 | tp=5032.170000000001
2026-02-12 21:30:32 | INFO     | src.strategies.strategy_manager | Signal suppressed (cooldown) | strategy=breakout | symbol=XAUUSD | remaining_min=9.5
2026-02-12 21:30:33 | INFO     | src.strategies.multi_timeframe_filter | MTF confirmation | signal_side=SELL | bias=neutral | confirmed=True
2026-02-12 21:30:33 | INFO     | strategy.donchian_breakout | Signal generated | side=SELL | strength=0.8 | regime=TREND | entry=5060.64 | sl=5074.875 | tp=5032.170000000001
2026-02-12 21:30:33 | INFO     | src.strategies.strategy_manager | Signal suppressed (cooldown) | strategy=breakout | symbol=XAUUSD | remaining_min=9.4
2026-02-12 21:30:34 | INFO     | src.state.state_manager | State saved successfully | positions=2 | orders=1 | balance=4635.52 | equity=4636.94
2026-02-12 21:30:35 | INFO     | src.strategies.multi_timeframe_filter | MTF confirmation | signal_side=SELL | bias=neutral | confirmed=True
2026-02-12 21:30:35 | INFO     | strategy.donchian_breakout | Signal generated | side=SELL | strength=0.8 | regime=TREND | entry=5060.64 | sl=5074.875 | tp=5032.170000000001
2026-02-12 21:30:35 | INFO     | src.strategies.strategy_manager | Signal suppressed (cooldown) | strategy=breakout | symbol=XAUUSD | remaining_min=9.4
2026-02-12 21:30:36 | INFO     | src.strategies.multi_timeframe_filter | MTF confirmation | signal_side=SELL | bias=neutral | confirmed=True
2026-02-12 21:30:36 | INFO     | strategy.donchian_breakout | Signal generated | side=SELL | strength=0.8 | regime=TREND | entry=5060.64 | sl=5074.875 | tp=5032.170000000001
2026-02-12 21:30:36 | INFO     | src.strategies.strategy_manager | Signal suppressed (cooldown) | strategy=breakout | symbol=XAUUSD | remaining_min=9.4
2026-02-12 21:30:37 | INFO     | src.strategies.multi_timeframe_filter | MTF confirmation | signal_side=SELL | bias=neutral | confirmed=True
2026-02-12 21:30:37 | INFO     | strategy.donchian_breakout | Signal generated | side=SELL | strength=0.8 | regime=TREND | entry=5060.64 | sl=5074.875 | tp=5032.170000000001
2026-02-12 21:30:37 | INFO     | src.strategies.strategy_manager | Signal suppressed (cooldown) | strategy=breakout | symbol=XAUUSD | remaining_min=9.4
2026-02-12 21:30:38 | INFO     | src.strategies.multi_timeframe_filter | MTF confirmation | signal_side=SELL | bias=neutral | confirmed=True
2026-02-12 21:30:38 | INFO     | strategy.donchian_breakout | Signal generated | side=SELL | strength=0.8 | regime=TREND | entry=5060.64 | sl=5074.875 | tp=5032.170000000001
2026-02-12 21:30:38 | INFO     | src.strategies.strategy_manager | Signal suppressed (cooldown) | strategy=breakout | symbol=XAUUSD | remaining_min=9.4
2026-02-12 21:30:39 | INFO     | src.strategies.multi_timeframe_filter | MTF confirmation | signal_side=SELL | bias=neutral | confirmed=True
